name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Madrid,2023-01-17,9.8,4.1,8.2,6,-0.8,4,3.3,72.7,1.276,100,70.83,rain,0,0,111.2,45.1,262.1,1002.2,80.7,15.3,77.3,6.6,4,10,2023-01-17T08:35:17,2023-01-17T18:14:40,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,08223099999,08215099999"
Madrid,2023-01-18,6.4,2.2,3.9,2.9,-3.1,-0.7,-2.6,63.3,0.336,100,50,rain,0.3,0.2,88.9,32.8,285.3,1009.2,43.4,16,53.8,4.6,5,10,2023-01-18T08:34:48,2023-01-18T18:15:49,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-01-19,7.2,1,4.5,3.7,-3.9,0.3,-0.9,68.3,0.541,100,37.5,rain,0.1,0.1,90.7,33.1,245.1,1018.4,45.2,15.1,63,5.5,4,10,2023-01-19T08:34:17,2023-01-19T18:16:58,0.92,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow.,snow,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
Madrid,2023-01-20,12.9,6.2,9.5,12.9,3.3,8,4,70.4,0.184,100,29.17,rain,0,0,90.7,28.6,278.1,1017.6,47,16.1,117.4,10.2,6,10,2023-01-20T08:33:44,2023-01-20T18:18:08,0.95,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2023-01-21,10,2.7,6.5,8.5,0.2,5.2,-0.1,65.9,0.146,100,29.17,rain,0,0,30.6,15.4,35.5,1021,32.9,15.7,115.5,9.9,6,10,2023-01-21T08:33:08,2023-01-21T18:19:18,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
Madrid,2023-01-22,9,-1.8,3.7,6.6,-2.9,1.2,-8,43.8,0,0,0,,0,0,37.1,19,359,1025,2.4,14.7,128.9,11.2,5,10,2023-01-22T08:32:31,2023-01-22T18:20:29,0.02,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08213099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-01-23,8.3,-1.8,3,6.9,-3.9,1.2,-4.6,58.2,0.009,100,4.17,rain,0,0,42.5,22.1,354.3,1022.5,13.9,15.2,130.2,11.4,5,10,2023-01-23T08:31:52,2023-01-23T18:21:41,0.05,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08213099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-01-24,5.3,-1.1,2.2,2.7,-2.6,0.4,-4,64.2,0,0,0,,0.5,0.3,31.3,14.7,38.2,1024.1,48.2,15.2,85.5,7.4,5,10,2023-01-24T08:31:11,2023-01-24T18:22:52,0.09,Partially cloudy,Partly cloudy throughout the day.,snow,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,08213099999,08223099999,08215099999"
Madrid,2023-01-25,9.9,-0.8,3.6,9.9,-3.7,1.5,-3.5,61.4,0,0,0,,0,0.5,25.2,11,353.6,1026.1,21,16.2,132.1,11.4,5,10,2023-01-25T08:30:28,2023-01-25T18:24:05,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-01-26,9.2,-0.1,4.2,7.3,-3.6,1.7,-2.9,61.6,0.01,100,8.33,"rain,snow",0,0.5,31.3,14.5,325.3,1019.5,23.5,15.7,111.8,9.7,5,10,2023-01-26T08:29:43,2023-01-26T18:25:17,0.15,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-01-27,8,-2.7,3.3,4.5,-3.1,0.8,-4.5,58.9,0.04,100,16.67,rain,0,0.2,50.4,27.1,6.7,1017.2,23.9,16.5,137.8,12,7,10,2023-01-27T08:28:56,2023-01-27T18:26:30,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-01-28,9.9,-2.2,3.6,7.7,-3.9,1.7,-4.3,58.3,0,0,0,,0,0,38.9,16.5,25.9,1019.5,8.1,16,129.4,11.3,5,10,2023-01-28T08:28:07,2023-01-28T18:27:43,0.25,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
Madrid,2023-01-29,7.1,-3.4,2.2,5.2,-3.4,0.8,-4.7,61.8,0,0,0,,0,0,35.3,14.4,47.1,1024,2.1,16,129.4,11.3,5,10,2023-01-29T08:27:16,2023-01-29T18:28:56,0.25,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-01-30,8.7,-2,2.4,8.7,-4.7,1.6,-3.8,65.6,0,0,0,,0,0,19.1,9.6,338.1,1028.6,2.8,16.2,130.8,11.2,5,10,2023-01-30T08:26:24,2023-01-30T18:30:09,0.29,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
Madrid,2023-01-31,11.9,-3.2,2.9,11.9,-3.2,2.6,-3.4,65.7,0,0,0,,0.5,0.3,9.4,6.8,318.5,1028.9,0,14.6,133.8,11.6,5,10,2023-01-31T08:25:30,2023-01-31T18:31:23,0.32,Clear,Clear conditions throughout the day.,snow,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-01,12.9,-0.3,5,12.9,-2.5,3.9,-2.1,62.3,0,0,0,,0,0.5,24.1,9.5,30,1027.7,0,15.6,137.5,11.9,5,10,2023-02-01T08:24:34,2023-02-01T18:32:37,0.36,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-02,14.2,0.9,6.1,14.2,-0.8,5.8,-1.4,60.7,0,0,0,,0,0.5,15.1,6.2,354,1029.5,0,16.5,134.5,11.6,5,10,2023-02-02T08:23:36,2023-02-02T18:33:50,0.39,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-03,16.4,-0.7,6.6,16.4,-0.7,6.4,-2.5,57.5,0,0,0,,0,0.2,14,8.9,337.1,1031.7,0,15.5,139,12,5,10,2023-02-03T08:22:37,2023-02-03T18:35:04,0.42,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-04,17.5,0,7.2,17.5,0,7.2,-3.3,49.8,0,0,0,,0,0,13.3,8,316.5,1031.2,0,15.8,142.1,12.2,6,10,2023-02-04T08:21:36,2023-02-04T18:36:17,0.46,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,F7959,08219099999,08223099999,08215099999"
Madrid,2023-02-05,17.6,1.4,8.6,17.6,0.9,8,-5.9,37.8,0,0,0,,0,0,28.4,12.2,16.5,1030.5,0,16.4,143.9,12.5,6,10,2023-02-05T08:20:33,2023-02-05T18:37:31,0.5,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,F7959,08219099999,08223099999,08215099999"
Madrid,2023-02-06,11.2,0.8,6,11.2,0.1,5.1,-3.3,53.2,0,0,0,rain,0.5,0.3,51.5,23.4,57.4,1024.5,45.8,15.7,143.3,12.4,6,10,2023-02-06T08:19:29,2023-02-06T18:38:45,0.52,Partially cloudy,Clearing in the afternoon.,snow,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-07,8.6,0.5,4.7,8.1,0.5,3.5,-0.5,69.6,1.315,100,16.67,rain,0,0.5,23,9.8,49.2,1021.8,63.5,15.5,93.7,8.1,5,10,2023-02-07T08:18:23,2023-02-07T18:39:58,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-08,10,2.6,6.2,10,-0.8,4.4,0.7,68.3,0.124,100,8.33,rain,0,0.5,27.7,13.7,37.5,1024.2,85.1,15.9,93.6,8,6,10,2023-02-08T08:17:16,2023-02-08T18:41:11,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-09,10.3,2.9,6.3,10.3,2.5,5.7,1.2,70.8,0,0,0,rain,0,0.5,15.1,8.4,65.7,1030,65,16.5,107.2,9.4,6,10,2023-02-09T08:16:07,2023-02-09T18:42:24,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-10,9.5,0.9,5,7.8,0.1,3.9,-1.3,65.4,0,0,0,,0,0.2,24.5,11.9,74.2,1035.3,43.2,16.3,133.9,11.5,8,10,2023-02-10T08:14:57,2023-02-10T18:43:37,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-11,11.1,-0.1,4.8,11.1,-2.9,2.6,-2.1,62.5,0,0,0,,0,0,32.4,19.3,71.3,1032.8,9.6,16,154.7,13.4,6,10,2023-02-11T08:13:46,2023-02-11T18:44:50,0.7,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,F7959,08219099999,08223099999,08215099999"
Madrid,2023-02-12,11.2,1.3,5.6,11.2,-1.6,3.8,-0.7,64.9,0,0,0,,0,0,23.8,12.8,58.9,1031.6,35.3,16.5,144.3,12.6,6,10,2023-02-12T08:12:33,2023-02-12T18:46:03,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-13,10.6,0.5,5.5,10.6,-0.6,4.1,0.5,71.3,0,0,0,,0.5,0.3,26.6,12.8,65.3,1033,15.9,16.1,152.9,13.4,6,10,2023-02-13T08:11:19,2023-02-13T18:47:15,0.75,Clear,Clear conditions throughout the day.,snow,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-14,10,4.2,6.6,10,1.5,5,1.9,72.3,0,0,0,,0,0.5,27.4,14.2,66.6,1030.4,76.3,14.8,90,7.8,4,10,2023-02-14T08:10:04,2023-02-14T18:48:27,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-15,12.7,4.9,8.3,12.7,4.1,7.6,2.2,66.4,0.705,100,4.17,rain,0,0.5,22,8.8,59.4,1027.7,69,15,111.5,9.7,5,10,2023-02-15T08:08:47,2023-02-15T18:49:39,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-16,15.3,1.9,8,15.3,1.6,7.8,-1.1,57.4,0,0,0,,0,0.5,21.6,10.7,23.3,1029.3,8,15.7,165.9,14.3,6,10,2023-02-16T08:07:29,2023-02-16T18:50:51,0.87,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-17,15.7,1,8.3,15.7,1,7.9,-3.3,46.3,0,0,0,,0,0.2,23.8,11.6,53.4,1030.9,5.1,16,152.4,13.1,6,10,2023-02-17T08:06:10,2023-02-17T18:52:02,0.9,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,C1784,LEMD,LEVS,D4212,08226099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-18,14.5,4.3,9.1,14.5,3.8,8.4,-2.8,43.5,0,0,0,,0,0,23,10.3,24.7,1029.6,53.7,16.5,102.3,8.8,4,10,2023-02-18T08:04:50,2023-02-18T18:53:13,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-19,18.4,5.3,12.1,18.4,5.2,12,2.2,52.6,0,0,0,,0,0,19.8,10.5,35.9,1026.3,52.1,15.5,142.5,12.4,5,10,2023-02-19T08:03:28,2023-02-19T18:54:24,0.97,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D4212,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-02-20,18.4,7.1,13,18.4,5.8,12.7,1.4,47.8,0,0,0,,0,0.2,27,15.8,63.3,1023.4,80.2,15,113.2,9.8,5,10,2023-02-20T08:02:06,2023-02-20T18:55:35,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-02-21,17.2,7.6,11.8,17.2,7,11.6,1.9,51.3,0.005,100,4.17,rain,0,0.3,27,13,306.1,1019.6,71.2,14.6,148.7,12.8,6,10,2023-02-21T08:00:43,2023-02-21T18:56:45,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,D4212,08226099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-22,16,5.1,10,16,5.1,9.7,3.6,66.3,0,0,0,rain,0,0.3,22,14.2,275.5,1017.4,26.2,11.7,147.3,12.8,6,10,2023-02-22T07:59:18,2023-02-22T18:57:55,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-23,8.7,1.6,6.4,6.7,-2.3,3.4,1.6,72,0.731,100,45.83,"rain,snow",0,0.3,57.2,29.6,243.1,1010,56.9,13.5,85.1,7.3,7,10,2023-02-23T07:57:53,2023-02-23T18:59:04,0.1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-24,9.2,-1.8,3.6,7.9,-3.6,2.5,-3.6,62.5,0.013,100,12.5,"rain,snow",0,0.1,22,11.8,264.3,1009.9,9.7,16.6,161.5,14,8,10,2023-02-24T07:56:27,2023-02-24T19:00:13,0.14,"Snow, Rain",Clear conditions throughout the day with rain or snow clearing later.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
Madrid,2023-02-25,8.6,-1.6,3.2,7.3,-1.6,2.1,-2.9,65.4,0.07,100,4.17,rain,0,0,23.8,20.1,277.1,1006.2,38.2,15.5,168.4,14.7,7,10,2023-02-25T07:54:59,2023-02-25T19:01:22,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-02-26,11.2,-1.9,4.3,11.2,-4.1,2.7,-2.9,62.9,0,0,0,,0,0,51.8,19.7,329.1,1007.8,35.3,15.2,183.2,15.8,8,10,2023-02-26T07:53:31,2023-02-26T19:02:31,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-02-27,6.2,-0.5,2.9,2.3,-3.9,-0.7,-8.8,42.6,0,0,0,,0.3,0.2,45,25.3,347.4,1014,27.8,16.6,181.7,15.6,7,10,2023-02-27T07:52:03,2023-02-27T19:03:39,0.25,Partially cloudy,Partly cloudy throughout the day.,snow,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-02-28,8.5,-3.6,2.1,6.5,-5.9,0.2,-7.1,52.1,0,0,0,,0,0.3,42.5,20.6,4.1,1019.3,10,16.3,191.7,16.7,7,10,2023-02-28T07:50:33,2023-02-28T19:04:48,0.27,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-01,6.4,-4.4,1.3,5.2,-7.6,-0.1,-7.5,53.3,0,0,0,,0,0.3,25.2,14.8,336,1017.8,35.9,16.3,163.5,14.3,8,10,2023-03-01T07:49:02,2023-03-01T19:05:55,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-02,10.3,-3.2,2.9,10.3,-5.6,1.7,-5.6,55.6,0,0,0,,0,0.1,15.5,10.7,316.5,1017.9,1.6,15.5,192.5,16.7,7,10,2023-03-02T07:47:31,2023-03-02T19:07:03,0.33,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-03,12.8,-2.3,5.3,12.8,-2.3,4.8,-3.8,55.1,0,0,0,,0,0,27,11.7,31.4,1019.3,5.1,13.9,198.5,17.1,7,10,2023-03-03T07:46:00,2023-03-03T19:08:10,0.37,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-04,12.8,-0.1,6,12.8,-2,5.2,-2.4,57.1,0,0,0,,0,0,20.2,7.5,358.9,1020.5,0.2,15.2,200,17.3,7,10,2023-03-04T07:44:27,2023-03-04T19:09:17,0.4,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-05,10.2,-0.1,4.7,10.2,-1.1,4,-0.3,71.7,1.147,100,25,rain,0,0,22.7,16.7,296.6,1016.8,64.5,13.9,70.6,6.2,3,10,2023-03-05T07:42:54,2023-03-05T19:10:23,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-06,13.1,4.9,8.3,13.1,1.9,7.1,5.3,82.5,1.161,100,45.83,rain,0,0.2,37.1,25.3,235,1012.2,83.9,12.1,139,11.9,9,10,2023-03-06T07:41:20,2023-03-06T19:11:29,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-07,14.6,8.2,10.8,14.6,5.6,9.9,7,78.6,0.357,100,41.67,rain,0,0.3,41.4,29.6,232.4,1010.9,73.9,13.9,170.7,14.7,7,10,2023-03-07T07:39:46,2023-03-07T19:12:35,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-08,16.3,9.3,12.8,16.3,6.8,12.4,9,79,1.082,100,25,rain,0,0.2,56.2,40.9,223.5,1012.8,77.6,13.7,157.8,13.7,8,10,2023-03-08T07:38:12,2023-03-08T19:13:41,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-09,17.2,11,13.5,17.2,11,13.5,9.4,77.6,13.381,100,62.5,rain,0,0.1,85.3,43.8,232.9,1014,75.5,14.3,152.6,13.3,9,10,2023-03-09T07:36:36,2023-03-09T19:14:47,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-10,18.4,8.3,13,18.4,5,12.3,7.3,69.7,0,0,0,,0,0,77.8,27.3,236,1020.9,62.3,15.1,197.5,17.2,7,10,2023-03-10T07:35:01,2023-03-10T19:15:52,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-11,19.3,8.6,13.7,19.3,7,13.4,9.3,77.3,0.016,100,12.5,rain,0,0,42.8,24.2,257.9,1022.3,58.4,13.2,193.6,16.6,8,10,2023-03-11T07:33:25,2023-03-11T19:16:57,0.64,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-12,21.2,8.1,14.9,21.2,8.1,14.9,9.2,69.9,0.01,100,8.33,rain,0,0,25.2,20.2,268.9,1021.7,34.2,16.1,207.7,18.2,7,10,2023-03-12T07:31:48,2023-03-12T19:18:02,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-13,19.6,8.7,14,19.6,8.7,14,8.1,70,0,0,0,,0,0,76,45.3,233.3,1016.4,40.6,16.3,225.3,19.4,8,10,2023-03-13T07:30:11,2023-03-13T19:19:06,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-14,16.6,6.6,11.4,16.6,3.6,10.1,1.5,52.1,0,0,0,,0,0,76,29.1,283.2,1020.7,31.2,16.5,213.9,18.5,7,10,2023-03-14T07:28:34,2023-03-14T19:20:10,0.74,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-15,20,5.5,11.9,20,4.8,11.7,1.9,53.2,0,0,0,,0,0,14.4,11.2,348.3,1019.2,3,16.3,224.8,19.2,7,10,2023-03-15T07:26:57,2023-03-15T19:21:14,0.75,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-16,22.4,6.8,14.1,22.4,5.9,14,3,50.8,0,0,0,,0,0,20.9,13.7,294.3,1012.8,37.9,16.6,186.4,16.1,8,10,2023-03-16T07:25:19,2023-03-16T19:22:18,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-17,16.1,11.4,13.3,16.1,11.4,13.3,4.6,56.8,0.005,100,4.17,rain,0,0,45.7,32.7,220.9,1012.8,77.6,16.9,212.7,18.4,8,10,2023-03-17T07:23:41,2023-03-17T19:23:22,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-18,14.3,5,10.5,14.3,2.9,9.8,5.1,70.3,0.235,100,29.17,rain,0,0,35.3,27,264.3,1016.2,50,15.6,200,17.4,9,10,2023-03-18T07:22:03,2023-03-18T19:24:26,0.88,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-19,17.8,5.4,11.7,17.8,4.8,11.5,2.7,58.3,0.026,100,8.33,rain,0,0,21.2,9,356.1,1021.1,16.5,16.4,234.3,20.4,8,10,2023-03-19T07:20:25,2023-03-19T19:25:29,0.92,Rain,Clear conditions throughout the day with rain clearing later.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-20,19.6,5.4,12.3,19.6,4.9,12.2,1.8,51,0,0,0,,0,0,16.6,12.3,265.7,1021.6,38.2,16.7,227.3,19.5,8,10,2023-03-20T07:18:47,2023-03-20T19:26:32,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-21,20.4,6.5,13.1,20.4,6.4,13,2.5,51.7,0,0,0,,0,0,19.4,11.7,243.4,1018,40.6,15.2,227,19.7,8,10,2023-03-21T07:17:08,2023-03-21T19:27:35,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-22,21.4,7.3,14.4,21.4,6.9,14.4,2.3,47.1,0,0,0,,0,0,32.4,21.3,236.7,1016.1,36.4,16.1,237.2,20.6,7,10,2023-03-22T07:15:30,2023-03-22T19:28:38,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-23,20.8,7,14.2,20.8,7,14.1,1.7,45.5,0,0,0,,0,0,39.6,27,235.2,1015.5,48.8,16.5,221.9,19.3,8,10,2023-03-23T07:13:51,2023-03-23T19:29:41,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-24,18.4,8.5,13.3,18.4,7.3,13,7,66.6,0,0,0,,0,0,38.9,23.4,230.5,1018.7,50.5,16.7,165.6,14.3,7,10,2023-03-24T07:12:12,2023-03-24T19:30:44,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
Madrid,2023-03-25,20.3,6.3,13.3,20.3,6.3,13.2,6.2,68.2,0,0,0,,0,0,33.1,24.2,232.5,1021.9,41.6,13.2,223,19.2,8,10,2023-03-25T07:10:34,2023-03-25T19:31:46,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
